id,date,username,content,url
1311685377963503617,2020-10-01 15:12:18+00:00,shana0326,"@martingeddes Go outside,  Hug your friends and family,  fellowship with people,  Live laugh and Love a lot #NoFear #NoMSM #UnMask  #UnMaskOurKids, Most of all Smile https://t.co/gGyJhPBWul",https://twitter.com/shana0326/status/1311685377963503617
1311430402834300928,2020-09-30 22:19:07+00:00,HighWireTalk,"Don’t miss The HighWire TOMORROW!  Thursdays, 11am PST (2pm EST)

Watch the show at https://t.co/z7eAYHItdq

#AtlasSmackdown #Science #Fauci #Redfield #MaskMandates #UnmaskOurKids #MomsOnMasks #Masks #COVID19 #UKProtests #FreeHeiko #RightsSummit #ICAN #VarivaxLawsuit https://t.co/HHfaUqBc1m",https://twitter.com/HighWireTalk/status/1311430402834300928
1311382446328274944,2020-09-30 19:08:34+00:00,SherriMM28,@dougducey @AZDHS @Supt_Hoffman  #UnmaskArizona #UnmaskOurKids #OpenSchoolsNoRestrictions #COVID19 #WakeUpArizona https://t.co/NQ3cNFbxqM,https://twitter.com/SherriMM28/status/1311382446328274944
1311375234138812416,2020-09-30 18:39:54+00:00,RowannRoy,@drdavidsamadi #unmaskourkids,https://twitter.com/RowannRoy/status/1311375234138812416
1311366635178033154,2020-09-30 18:05:44+00:00,3ster_3Q,"#MasksOffAmerica #unmaskourkids @MattRooneyNJ @NJGOP @NJAsmPeterson @mikedohertynj @realDonaldTrump @TheJusticeDept @SaveJersey @NJSenatePres #MasksDontWork @Jordan_Sather_ @cjtruth @GovMurphy 
#WeThePeople have had enough! https://t.co/XvZALKR33Z",https://twitter.com/3ster_3Q/status/1311366635178033154
1311100608720576513,2020-09-30 00:28:38+00:00,tinadbell,@GovWhitmer when are your games going to stop you are overusing your powers 500k have spoken- start listening or keep your headphones on because 2022 isn't going to be your year..#unmaskourkids https://t.co/A2gTKxqZtm,https://twitter.com/tinadbell/status/1311100608720576513
1311079825281634306,2020-09-29 23:06:03+00:00,Stacy_4_Trump,"@AsaHutchinson @WhiteHouse @realDonaldTrump Stop the political theater 
#UnmaskArkansasNow
#unmaskourkids 
#NoMasks 

https://t.co/c7Etl2jmXz",https://twitter.com/Stacy_4_Trump/status/1311079825281634306
1311026300317040641,2020-09-29 19:33:22+00:00,SharlaSchoen77,"2020 Science Fair project ideas(RT &amp; share yours in this thread):
Which type of approved public pandemic mask breeds the most bacteria?  Which useless mask is most useless? #UnMaskAmerica #unmaskourkids #sciencefair",https://twitter.com/SharlaSchoen77/status/1311026300317040641
1310998224476336129,2020-09-29 17:41:48+00:00,SherriMM28,It’s sad to see so many scared people.... 🐑 #WakeUpEverybody #OpenAmericaNow #unmaskourkids #COVID19 #2020Elections https://t.co/qOyJ9gXeh4,https://twitter.com/SherriMM28/status/1310998224476336129
1310973549503492096,2020-09-29 16:03:45+00:00,tinadbell,@DrKhaldun Maybe you should gather some words for your lack of guiding @gretchenwhitmer and masking k-5. Terrible leadership and advice #unmaskourkids,https://twitter.com/tinadbell/status/1310973549503492096
1310966399074856960,2020-09-29 15:35:20+00:00,galts1teaparty,@AZDHS #UnMaskArizona #UnMaskOurKids #OpenUpAZ,https://twitter.com/galts1teaparty/status/1310966399074856960
1310964868867121156,2020-09-29 15:29:15+00:00,gibbynd,#unmaskourkids @GovWhitmer https://t.co/QbUQiEktIq,https://twitter.com/gibbynd/status/1310964868867121156
1310759935622483973,2020-09-29 01:54:56+00:00,tinadbell,@GovWhitmer Glad you could make a statement about voting. But hide after an EO that mandates masks for grade K-5 #worstgovernor #unmaskourkids. Remember when you said you were going to let districts decide??? #bullshit #liar,https://twitter.com/tinadbell/status/1310759935622483973
1310759420385779712,2020-09-29 01:52:53+00:00,jodisodini,@GovWhitmer I turned my grief regarding your not-so-science-based mask manatees into action by unenrolling my child from a school we absolutely adored. #recallwhitmer #unmaskourchildren #unmaskourkids,https://twitter.com/jodisodini/status/1310759420385779712
1310754449334456322,2020-09-29 01:33:08+00:00,tinadbell,@ainsleyearhardt please bring attention to Governor @gretchenwhitmer and her ridiculous  EO to mask our athletes and now our students K-5 at all times when we have had no increase in COVID cases for elem. kids #unmaskourkids #unmaskoursthletes,https://twitter.com/tinadbell/status/1310754449334456322
1310752458231230464,2020-09-29 01:25:13+00:00,tinadbell,@TuckerCarlson please air a story on MI @gretchenwhitmer and her ridiculous EO including masking athletes and K-5 students when there is no increase in COVID #unmaskMI #unmaskourkids #unmaskourathletes,https://twitter.com/tinadbell/status/1310752458231230464
1310738782354919425,2020-09-29 00:30:52+00:00,Gillrod2,@Cole83USofA This should be shown to our school system @PCBOE !! Enough with the stupidity masks don't work! #unmaskourkids,https://twitter.com/Gillrod2/status/1310738782354919425
1310255869171363840,2020-09-27 16:31:57+00:00,galts1teaparty,@dougducey If you do not know these facts about COVID-19 then it is time to change your channel &amp; start reading real news &amp; not the propaganda that the #CorruptMedia &amp; #CorruptDemocrats are brainwashing you with. #OpenUpAmerica #OpenOurSchools #UnMaskOurKids  #WashHands #MoveOn https://t.co/1SPtb4r6Eh,https://twitter.com/galts1teaparty/status/1310255869171363840
