,id,user_name,user_location,user_description,user_created,user_followers,date,text,favorites,retweets,is_retweet
30,1352355212275679233,lostcreatives1,Scotland ,Behind the scenes and on set with the Lost Creative Team #KBF,2019-08-29 13:22:50,933,2021-01-21 20:39:42,"@talkRADIO two-tier policing, she can barely do her job as it stands and has crippled the ability of the police to… https://t.co/RUmju1v4Au",0,0,False
31,1352350343112359960,Photogirl04,Herefordshire,🙂Hard working. Kind hearted. Often underestimated. Pissed and perplexed #kbf #nonewnormal 🙂,2009-06-24 10:02:00,1031,2021-01-21 20:20:21,Oh piss off #IDoNotConsent https://t.co/NnDDNM7zUm,2,0,False
32,1352350174732021761,CommonS80948569,"London, England","Anti ‘woke’ freedom-loving liberal, no knee, no muzzle. I'll follow back anyone remotely sensible.",2020-06-19 10:39:57,524,2021-01-21 20:19:41,@MartinDaubney There will be no end until we say so. Becoming clearer by the day that they have no intention of eve… https://t.co/RcChQTFWqD,6,0,False
33,1352345180846874630,ThedFrom,,I like beer and fishing. Don't have time for dipsticks,2020-04-27 12:03:30,614,2021-01-21 19:59:51,"RT @lostcreatives1: @BorisJohnson @karenlondon9930 fraud.  ""jab by jab,"" what are we 5?  we elected you, you are a public servant try remem…",0,2,True
34,1352341798748893187,BrendaHulse,Wirral northwest England,I'm an ex police sgt  my views are my own. #Thinblueline #protectourpolice,2012-11-20 15:16:28,3191,2021-01-21 19:46:24,"RT @lostcreatives1: @BorisJohnson @karenlondon9930 fraud.  ""jab by jab,"" what are we 5?  we elected you, you are a public servant try remem…",0,2,True
35,1352341669937618949,lostcreatives1,Scotland ,Behind the scenes and on set with the Lost Creative Team #KBF,2019-08-29 13:22:50,933,2021-01-21 19:45:54,"@BorisJohnson @karenlondon9930 fraud.  ""jab by jab,"" what are we 5?  we elected you, you are a public servant try r… https://t.co/X2aSctIxZf",3,2,True
36,1352307255702675461,MeIAmBen1,,#Nonewnormal #Novaccine #IDoNotConsent,2020-12-08 07:31:34,563,2021-01-21 17:29:09,"Anyone else done, over it, f****d off, had enough, I use to live, I now just exist, the wine is more inviting then… https://t.co/dIuIH3ML2H",9,1,True
37,1352304566637883393,Asundancemedia,,The Official Account of Asundance Media and the #SEEDLOVE campaign. Follow The Healing Journey @melissasmedicine ♥️🇺🇸🕊🌲#LIVEFREE #LOVENH,2020-05-03 12:19:29,13,2021-01-21 17:18:27,#IDONOTCONSENT to false claims being made against my Person. I categorically state that all false and defamatory al… https://t.co/7QQlVARw05,1,1,True
38,1352288781886513156,lostcreatives1,Scotland ,Behind the scenes and on set with the Lost Creative Team #KBF,2019-08-29 13:22:50,933,2021-01-21 16:15:44,@PoliticsForAlI @spectator no social distancing and no masks but we all have to comply?  #Idonotconsent,1,0,False
39,1352210542082068481,MeIAmBen1,,#Nonewnormal #Novaccine #IDoNotConsent,2020-12-08 07:31:34,563,2021-01-21 11:04:50,"It’s the 21/1/21 and I don’t know who needs to hear it, but Covid is still a scam #coronavirus #COVID19 #IDoNotConsent #scam",7,1,True
40,1352183729834373122,Alam981Alam,Leicestershire / Poole,,2014-09-29 11:40:25,961,2021-01-21 09:18:18,RT @UnwokenMan: @pritipatel You sort the border chaos and farcical channel situation and I'll make health care decisions for myself thank y…,0,4,True
41,1352139213031018497,CurwoodColin,,"Pro Democracy, pro freedom and pro free speech.",2021-01-02 06:09:34,15,2021-01-21 06:21:24,@NeilClark66 @Carolin70231024 What’s absurd is people allowing it. #IDoNotConsent,1,0,False
42,1352053157111730177,KatrinaBrett2,,Doh !!!!,2020-06-17 10:28:30,166,2021-01-21 00:39:27,"RT @WayneMo18011749: @DavidDavisMP @HouseofCommons How about our civil liberties?

Where is the Government's Lockdown Economic Impact Asses…",0,17,True
43,1352051893204373504,Anthony90263580,,"My unique life experiences, and the need to question and analyze everything that goes on around me. I hold degrees in Biomedical/Health Sciences/Medicine.",2020-09-27 11:01:17,61,2021-01-21 00:34:25,"RT @UnwokenMan: Just to be 100% clear I'm not anti-vax, nor do I spread falsehoods about vaccines, However, I 100% believe in my body, my c…",0,3,True
44,1352044724635508737,LEVEL_13,"Philadelphia, PA","Producer, Dad, beer connoisseur, libertarian / voluntaryist, foodie. Credits: KGR, Method Man, Sheek Louch, Billy Danze, Uncle Murda, Chino XL, Kuniva & Swifty",2009-04-25 23:42:18,3512,2021-01-21 00:05:56,"taxed: @TheFreeThought2 

#notmypresidentever #notmypresident #libertarian #ancap #voluntaryism #agorism… https://t.co/rTlUafZUNq",2,0,False
45,1352028336902582272,DaveJac37675841,,ONLY TRUTH,2020-12-14 21:59:50,51,2021-01-20 23:00:49,RT @MeIAmBen1: When are the funeral homes going to become overwhelmed? When are the waiting list for funerals going to begin? Asking for a…,0,16,True
46,1352016545422176256,VolvoMan17,,Volvo Driver and Father - Kent/USA,2019-01-06 17:21:10,2566,2021-01-20 22:13:58,"RT @lostcreatives1: @pritipatel so now you in support of a vax with no liability for a virus with a 99% survival rate, my body my choice is…",0,1,True
47,1352012043570831368,tonx10,,"Patriot 1st. Hate the Eu. Love Europe. And, now I'm awake! #forbritain @ForBritainParty ExRAF",2010-12-06 17:21:48,2218,2021-01-20 21:56:05,RT @UnwokenMan: @pritipatel You sort the border chaos and farcical channel situation and I'll make health care decisions for myself thank y…,0,4,True
48,1352007788650704898,BeverlyDaubney,Dorset,"Proud to be British, Love my hometown Dorchester, Stroke survivor, Cancer survivor & RA Warrior",2012-07-07 11:37:18,822,2021-01-20 21:39:10,RT @UnwokenMan: @pritipatel You sort the border chaos and farcical channel situation and I'll make health care decisions for myself thank y…,0,4,True
49,1352001202763026436,LondonLass9,London,"Conscientious objector
Looking for answers ...",2019-03-27 18:54:12,1427,2021-01-20 21:13:00,RT @MeIAmBen1: When are the funeral homes going to become overwhelmed? When are the waiting list for funerals going to begin? Asking for a…,0,16,True
50,1352000987276464129,MiniMadelaine,Utah,The Truth Shall Out,2020-08-20 12:37:07,104,2021-01-20 21:12:08,RT @MeIAmBen1: When are the funeral homes going to become overwhelmed? When are the waiting list for funerals going to begin? Asking for a…,0,16,True
51,1352000629774966785,ami2795,,"Scarbro',Queen,Freddie Mercury, snow, DogsTrust, ghost stories, Spaniels, Lake District, sitcoms, dogs, Ricky Gervais ♥animal welfare♥ HATE any cruelty.",2014-12-28 22:26:42,384,2021-01-20 21:10:43,"RT @UnwokenMan: Just to be 100% clear I'm not anti-vax, nor do I spread falsehoods about vaccines, However, I 100% believe in my body, my c…",0,3,True
52,1351999358464634883,pjackpj,,,2013-02-19 22:36:43,411,2021-01-20 21:05:40,RT @MeIAmBen1: When are the funeral homes going to become overwhelmed? When are the waiting list for funerals going to begin? Asking for a…,0,16,True
53,1351999110778380288,Jan_S_B_459,Engand,"female, married with 3 daughters. Retweets are not always endorsements. Do not add me to lists or you will be blocked. No DMs please.",2011-04-01 22:41:42,5060,2021-01-20 21:04:41,RT @UnwokenMan: @pritipatel You sort the border chaos and farcical channel situation and I'll make health care decisions for myself thank y…,0,4,True
54,1351997770702467072,Cadisbikes,"Cadishead, Manchester","Used to be a motorcycle garage in Cadishead run by Alan & Emma. Love working on bikes, riding bikes & watching bikes racing! Tweets are by Emma",2013-01-04 10:20:50,844,2021-01-20 20:59:22,"RT @UnwokenMan: Just to be 100% clear I'm not anti-vax, nor do I spread falsehoods about vaccines, However, I 100% believe in my body, my c…",0,3,True
55,1351996477564968960,Una12345678H,IRELAND AND SPAIN.,"COVID IS A PSYOP.
GLOBAL WARMING IS A HOAX.
NO TO N.W.O.
NO RESET.
NOT ANTI VAX PRO SAFE EFFECTIVE HEALTH CARE. VIT D.😎 A FOLLOW IS NOT AN ENDORSEMENT.GEN X.",2020-04-22 20:26:18,1199,2021-01-20 20:54:13,RT @MeIAmBen1: When are the funeral homes going to become overwhelmed? When are the waiting list for funerals going to begin? Asking for a…,0,16,True
56,1351996136341565445,UnwokenMan,Adrift in the cosmos,"Not always angry, mostly just pissed off! You can disagree with me, but I'm always right!😉 anti-woke straight up bloke.  #KBF",2020-09-30 20:54:57,2119,2021-01-20 20:52:52,"Just to be 100% clear I'm not anti-vax, nor do I spread falsehoods about vaccines, However, I 100% believe in my bo… https://t.co/X4LJLVZlfH",30,3,True
57,1351995368477749250,UnwokenMan,Adrift in the cosmos,"Not always angry, mostly just pissed off! You can disagree with me, but I'm always right!😉 anti-woke straight up bloke.  #KBF",2020-09-30 20:54:57,2119,2021-01-20 20:49:49,@pritipatel You sort the border chaos and farcical channel situation and I'll make health care decisions for myself… https://t.co/kc7Nq8m8IE,18,4,True
58,1351987149181251584,Cagsil,USA,"Knowledge, Experience & Wisdom Is Shared. It's Known Universal Knowledge & Truth Exists. #Cagsil #EqualRights #Advocate #Activist #Consciousness",2010-02-25 02:10:51,6332,2021-01-20 20:17:09,"RT @Cagsil: Now would be extremely helpful to the rest of us. Just to let you know. No pressure, but a decision will come soon.

#Resist Ty…",0,4,True
59,1351987071590821900,lostcreatives1,Scotland ,Behind the scenes and on set with the Lost Creative Team #KBF,2019-08-29 13:22:50,933,2021-01-20 20:16:51,@Conservatives @Jonik32352469 @BorisJohnson what is the obsession with a vaccine when the virus has a 99% survival… https://t.co/GFoVjvRRNt,1,0,False
60,1351968293591126023,lostcreatives1,Scotland ,Behind the scenes and on set with the Lost Creative Team #KBF,2019-08-29 13:22:50,933,2021-01-20 19:02:14,"@pritipatel so now you in support of a vax with no liability for a virus with a 99% survival rate, my body my choic… https://t.co/poel9C2b3o",3,1,True
61,1351947560835969024,BitchyLiberty,Clown World,Constitutionalist. Logophile. Cat Rescuer. (Fix your pets!) Happily Married for 25 years. Adapt or Die. pronouns: para/bellum @BitchyLiberty on Gab,2011-01-28 22:05:41,1525,2021-01-20 17:39:51,@HonkSJ I still prefer #IDoNotConsent It sounds less like toddlers pitching a fit.,2,0,False
62,1351939319733366784,cavagan,"OKC, OK",,2008-04-14 17:54:21,101,2021-01-20 17:07:06,"The Declaration of Independence says, “Governments are instituted among Men, deriving their just powers from the co… https://t.co/sCIaQmy44A",1,0,False
63,1351923738695110664,ShaliniVarma11,Mad world,"Crazy chica. Loves: tea, fizz massive fan of #Endeavour #Minions  Love #daschunds 🐶😃 NO NEW NORMAL",2017-04-28 05:21:53,280,2021-01-20 16:05:11,RT @Sack_SAGE: Get fckd. We will fight this every step of the way. #IDoNotConsent,0,7,True
64,1351922477216260099,HousesSilver,,"British Liberal/ Libertarian
Devonian Squire
Lockdowns kill
Reject Bad Science 
Bring back the Smile 🙂
Mental Health matters
Freedom is Absolute",2020-09-25 17:38:57,592,2021-01-20 16:00:10,RT @Sack_SAGE: Get fckd. We will fight this every step of the way. #IDoNotConsent https://t.co/pLP7jneb23,0,7,True
65,1351922173481537536,SimonYstwyth,,"#KBF Committed to democracy, freedom of speech, no rights without responsibilities, Grecophile, laughter, wine & sunshine.",2020-04-11 04:38:41,1480,2021-01-20 15:58:58,RT @Sack_SAGE: Get fckd. We will fight this every step of the way. #IDoNotConsent https://t.co/pLP7jneb23,0,7,True
66,1351921738293145602,getmadnetwork,,,2018-05-30 12:47:42,133,2021-01-20 15:57:14,RT @Sack_SAGE: Get fckd. We will fight this every step of the way. #IDoNotConsent https://t.co/pLP7jneb23,0,7,True
67,1351921299275227137,mwmjenard,Otw to be infected,"Nauubusan nako ng pasensya a

Parler & Gab: mgawalangmagawa",2019-07-25 06:55:01,146,2021-01-20 15:55:29,RT @Sack_SAGE: Get fckd. We will fight this every step of the way. #IDoNotConsent https://t.co/pLP7jneb23,0,7,True
68,1351920734558449666,Sack_SAGE,Academic gulag of the UKSSR,"Fully automated luxury freedom. Libertarian. #SackWhitty #SackVallance, #SackSAGE #endlockdowns #nonewnormal 
@SackSAGE on Parler",2019-03-03 15:06:32,3173,2021-01-20 15:53:15,Get fckd. We will fight this every step of the way. #IDoNotConsent https://t.co/pLP7jneb23,20,7,True
69,1351919094480723982,tronderman,,,2018-09-14 13:49:47,120,2021-01-20 15:46:44,"RT @WayneMo18011749: @DavidDavisMP @HouseofCommons How about our civil liberties?

Where is the Government's Lockdown Economic Impact Asses…",0,17,True
70,1351912805671325699,DeniseVFriend,"Brighton, England",,2018-08-12 13:44:39,81,2021-01-20 15:21:44,"@NeilDotObrien Since when are you qualified to decide what a pandemic is?

Dr Clare Craig is not the only Doctor or… https://t.co/3VyYuzd0qC",3,0,False
71,1351898160441024512,telfordvillan,,"Veteran and proud of it - certa cito
Re-tweets are not endorsements
#ivermectin
The only thing necessary for the triumph of evil is for good men to do nothing",2009-05-25 14:55:43,189,2021-01-20 14:23:33,"RT @AliveAwakeReal: What
The
Actual
F*CK !?!

Are you ok with this? 

People being spied on for simply living life now. 

#Melbourne

I des…",0,2,True
72,1351893772477542407,BeverlyDaubney,Dorset,"Proud to be British, Love my hometown Dorchester, Stroke survivor, Cancer survivor & RA Warrior",2012-07-07 11:37:18,822,2021-01-20 14:06:06,RT @MeIAmBen1: When are the funeral homes going to become overwhelmed? When are the waiting list for funerals going to begin? Asking for a…,0,16,True
73,1351887641806065667,gezpalmer2,"England, United Kingdom","@KBF supporter.
 
The two most important days of your life are the day you were born and the day you find out why.",2020-06-09 06:04:28,112,2021-01-20 13:41:45,RT @MeIAmBen1: When are the funeral homes going to become overwhelmed? When are the waiting list for funerals going to begin? Asking for a…,0,16,True
74,1351885146216144896,mijulieack,"England, United Kingdom",🙂,2012-12-26 17:41:43,53,2021-01-20 13:31:50,RT @MeIAmBen1: When are the funeral homes going to become overwhelmed? When are the waiting list for funerals going to begin? Asking for a…,0,16,True
75,1351884354734215169,neilrobi66,Cape Town ,Libertarian. Belief in freedom & Democracy. Father. Husband.  Humble businessman.,2013-04-23 11:50:14,127,2021-01-20 13:28:41,RT @MeIAmBen1: When are the funeral homes going to become overwhelmed? When are the waiting list for funerals going to begin? Asking for a…,0,16,True
76,1351867399956529154,saaszct,United Kingdom,"No to globalism, no to agenda 21, no to vaccines. Open up, stand up, fight back for our freedom, it is ours to keep not theirs to take.",2018-04-22 14:40:31,1283,2021-01-20 12:21:19,RT @MeIAmBen1: When are the funeral homes going to become overwhelmed? When are the waiting list for funerals going to begin? Asking for a…,0,16,True
77,1351866898250686465,worldtreeman,uk,imbibing Prana whilst walking in nature thinking about stuff ........,2009-10-26 20:01:11,4882,2021-01-20 12:19:19,"RT @porkydawky: @worldtreeman @EmmaAyeKumi @citylad60 @janekin24 Me too. Organise. 

#Idonotconsent",0,1,True
78,1351865844272345092,Christi75367510,"North West, England","Northern Lass, follow NO religion, animal lover, married. POLITICALLY HOMELESS LIVING ON PRISON PLANET. #NoMasks #NoNewNormal @ChrisKiwiPom on GAB",2017-10-24 07:16:17,3961,2021-01-20 12:15:08,RT @MeIAmBen1: When are the funeral homes going to become overwhelmed? When are the waiting list for funerals going to begin? Asking for a…,0,16,True
79,1351865548775301121,SteveG06322664,"Scotland, United Kingdom","Waiting for the world to get back to normal so that I can enjoy my usual pastimes - Travel, walking, beer.",2020-04-09 15:15:45,1593,2021-01-20 12:13:57,RT @MeIAmBen1: When are the funeral homes going to become overwhelmed? When are the waiting list for funerals going to begin? Asking for a…,0,16,True
80,1351862866001997827,AliveAwakeReal,UK ,"🇦🇺 🇬🇧 Doing my best to shine a light on The Truth🔥Known as Mumma 🐻 & Earth 👼 Lighting the way with Love 💗Warrior Heart. Forgiving Spirit, mostly 🐻 ✨💗",2015-10-09 20:09:03,364,2021-01-20 12:03:18,"What
The
Actual
F*CK !?!

Are you ok with this? 

People being spied on for simply living life now. 

#Melbourne

I… https://t.co/k1p1PY24l2",4,2,True
81,1351861979384836098,InezShooter,Here.,"No Dm's. Don't follow if you Tweet MSM garbage. Arty, crafty, music, poetry, contrarian, hothead and human.  Northwest of England,  Racist cunt..... 
Your move!",2018-12-10 10:56:42,2209,2021-01-20 11:59:46,RT @MeIAmBen1: When are the funeral homes going to become overwhelmed? When are the waiting list for funerals going to begin? Asking for a…,0,16,True
82,1351861765156593666,woodsharp,"Sheffield, England","Save our NHS Dental Care #saveoursmiles & GP service 
Say NO to #nhsprivatisation 
""Keep Britain Free"" #kbf",2010-03-09 21:36:54,2580,2021-01-20 11:58:55,RT @MeIAmBen1: When are the funeral homes going to become overwhelmed? When are the waiting list for funerals going to begin? Asking for a…,0,16,True
83,1351859066126151680,fourteenred32,Northampton UK,If it doesn't make sense - question it - do some research you will surprised what you will uncover.  RT not an endorsement.  No DMs please.,2017-03-24 20:10:47,312,2021-01-20 11:48:12,RT @MeIAmBen1: When are the funeral homes going to become overwhelmed? When are the waiting list for funerals going to begin? Asking for a…,0,16,True
84,1351858596552781825,DeniseVFriend,"Brighton, England",,2018-08-12 13:44:39,81,2021-01-20 11:46:20,"@northerness @Stat_O_Guy I daren't go to the supermarket - just using local shops where there is no mask issue and no drama.

#IDoNotConsent",2,0,False
85,1351856265228656642,MeIAmBen1,,#Nonewnormal #Novaccine #IDoNotConsent,2020-12-08 07:31:34,563,2021-01-20 11:37:04,When are the funeral homes going to become overwhelmed? When are the waiting list for funerals going to begin? Aski… https://t.co/WEKfP7euDr,52,16,True
86,1351852836695515139,porkydawky,Botswana,Owner of the Black Fingernail,2010-03-15 19:46:19,561,2021-01-20 11:23:27,"@worldtreeman @EmmaAyeKumi @citylad60 @janekin24 Me too. Organise. 

#Idonotconsent",1,1,True
87,1351804393067327489,AliveAwakeReal,UK ,"🇦🇺 🇬🇧 Doing my best to shine a light on The Truth🔥Known as Mumma 🐻 & Earth 👼 Lighting the way with Love 💗Warrior Heart. Forgiving Spirit, mostly 🐻 ✨💗",2015-10-09 20:09:03,364,2021-01-20 08:10:57,"Oh if only people could put the pieces together. 
It doesn’t afford ‘immunity’. It doesn’t negate the need for mask… https://t.co/sG7m6nWucn",1,1,True
